EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,Education,EducationField,Location,MonthlyIncome,PercentSalaryHike,StockOptionLevel,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TotalWorkingYears,NumCompaniesWorked,DistanceFromHome,BusinessTravel,OverTime,TrainingTimesLastYear,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Attrition,SurveyFeedback
10560,31,Male,Divorced,Technology,Data Analyst,3,Marketing,Mumbai,231030,19,2,12,0,0,8,7,3,6,Travel_Frequently,No,3,1,2,3,2,4,2,Yes,Excessive workload with no work life balance whatsoever here
10561,24,Male,Single,Sales,Sales Lead,3,Engineering,Bhubaneswar,161836,22,0,10,2,8,7,31,2,11,Non-Travel,Yes,3,1,4,3,3,1,2,Yes,I feel undervalued and underpaid compared to industry standards
10562,48,Female,Divorced,HR,L&D Specialist,1,Finance,Bhubaneswar,30873,21,2,12,2,3,1,2,6,43,Travel_Rarely,No,3,4,3,3,3,2,1,No,"It is an okay place to work, nothing exceptional about it"
10563,56,Female,Divorced,Marketing,Digital Marketer,3,HR Management,Bhubaneswar,109485,11,3,18,6,2,1,5,1,51,Travel_Rarely,No,5,2,2,4,1,2,2,Yes,"It is an okay place to work, nothing exceptional about it"
10564,52,Female,Married,HR,HR Executive,3,HR Management,Chennai,124383,19,3,5,5,8,4,14,9,27,Non-Travel,No,0,2,2,1,4,2,1,Yes,I feel undervalued and underpaid compared to industry standards
10565,36,Female,Married,Marketing,Brand Manager,2,HR Management,Hyderabad,197102,24,0,12,6,4,4,18,4,55,Travel_Rarely,No,1,3,1,1,4,2,4,No,Great work life balance and very interesting projects daily
10566,37,Female,Married,Finance,Senior Accountant,5,Business Administration,Mumbai,213879,23,3,3,3,5,4,4,2,31,Travel_Rarely,No,2,2,2,3,1,2,2,Yes,Job is fine but I am looking for more interesting challenges
10567,34,Female,Married,Marketing,Brand Manager,4,Finance,Bhubaneswar,16607,18,0,4,1,0,3,24,6,59,Non-Travel,Yes,1,3,3,3,4,3,2,Yes,"Average experience overall, some good and some bad aspects"
10568,56,Female,Divorced,Sales,BD Executive,3,Computer Science,Hyderabad,165595,19,1,18,1,0,7,13,5,30,Travel_Rarely,No,4,3,3,2,3,1,2,No,"Very happy with my role, the team is fantastic and supportive"
10569,32,Male,Married,Technology,Junior Developer,3,HR Management,Pune,63447,15,3,4,9,6,4,21,3,3,Travel_Frequently,No,1,3,1,3,2,2,2,Yes,Work is okay but salary could definitely be better though
10570,42,Female,Married,Marketing,Content Writer,4,Computer Science,Bengaluru,64757,17,1,13,0,9,0,33,3,13,Non-Travel,No,2,4,1,1,3,3,4,No,Work is okay but salary could definitely be better though
10571,32,Female,Married,Marketing,Marketing Manager,3,Finance,Mumbai,239598,18,2,3,8,7,9,20,5,59,Non-Travel,No,0,2,1,2,1,3,1,Yes,Very high pressure with little or no recognition for work done
10572,51,Male,Married,Technology,QA Engineer,2,Business Administration,Mumbai,84201,24,3,11,6,7,4,5,4,54,Travel_Rarely,No,4,1,3,3,4,1,4,Yes,Poor management decisions causing frustration across the team
10573,56,Female,Married,Sales,BD Executive,2,Finance,Chennai,143765,22,2,5,9,6,0,24,5,40,Travel_Rarely,No,0,3,3,4,1,4,1,Yes,"No growth at all, stuck in same role for many years now"
10574,43,Female,Married,HR,HR Business Partner,4,Engineering,Pune,227916,17,2,18,2,8,3,30,2,21,Travel_Rarely,Yes,4,1,4,3,1,1,1,Yes,Very high pressure with little or no recognition for work done
10575,52,Male,Married,Marketing,SEO Analyst,3,HR Management,Mumbai,217460,14,0,9,1,0,0,28,1,43,Travel_Rarely,Yes,2,3,2,4,3,1,2,Yes,I feel undervalued and underpaid compared to industry standards
10576,35,Female,Single,Technology,QA Engineer,3,Business Administration,Chennai,20462,14,2,0,2,1,5,7,5,11,Non-Travel,No,0,2,1,3,4,4,2,Yes,"No growth at all, stuck in same role for many years now"
10577,45,Female,Married,Finance,Senior Accountant,5,Engineering,Chennai,131832,15,0,15,6,2,5,30,1,45,Travel_Rarely,Yes,2,4,2,2,2,4,2,No,Excellent culture and very clear career growth opportunities
10578,53,Female,Married,Technology,QA Engineer,3,HR Management,Chennai,177867,23,0,3,4,4,0,34,3,3,Travel_Rarely,No,2,3,2,4,3,2,1,No,Job is fine but I am looking for more interesting challenges
10579,57,Female,Single,Finance,Financial Analyst,2,Finance,Mumbai,215878,10,0,8,2,3,7,9,8,38,Travel_Frequently,Yes,5,3,4,4,1,4,3,Yes,Excessive workload with no work life balance whatsoever here
10580,53,Female,Single,Sales,Sales Manager,1,Finance,Mumbai,63465,22,0,17,8,3,3,12,8,31,Travel_Rarely,Yes,1,1,3,2,1,4,3,Yes,Job is fine but I am looking for more interesting challenges
10581,36,Female,Married,HR,HR Manager,1,Marketing,Mumbai,207181,20,0,16,1,7,1,29,9,24,Non-Travel,No,4,4,2,4,4,1,3,No,"Good colleagues, strong learning opportunities and recognition"
10582,56,Male,Single,Technology,Senior Developer,1,Marketing,Hyderabad,105027,17,1,14,6,7,0,10,1,42,Travel_Rarely,No,3,2,1,2,1,1,4,Yes,Management doesnt listen and salary is way below market rate
10583,24,Female,Single,Operations,Operations Manager,1,Finance,Chennai,65528,11,0,18,9,6,2,27,4,51,Non-Travel,No,3,3,1,3,1,1,1,Yes,Management doesnt listen and salary is way below market rate
10584,37,Female,Married,Marketing,Marketing Manager,3,Finance,Hyderabad,51230,15,3,6,5,0,6,19,6,12,Travel_Rarely,No,0,2,3,2,3,4,3,Yes,Excessive workload with no work life balance whatsoever here
10585,26,Male,Divorced,Sales,Sales Executive,3,Computer Science,Bengaluru,63242,23,0,17,5,9,9,13,7,46,Non-Travel,Yes,2,4,3,2,4,3,1,Yes,Management doesnt listen and salary is way below market rate
10586,42,Male,Married,Technology,DevOps Engineer,5,Computer Science,Mumbai,211955,23,1,5,6,3,9,32,5,43,Non-Travel,No,1,1,3,2,3,2,1,Yes,Job is fine but I am looking for more interesting challenges
10587,31,Female,Divorced,Marketing,Digital Marketer,3,Engineering,Pune,129688,18,3,18,5,0,7,15,7,27,Travel_Rarely,Yes,4,4,1,2,2,1,4,Yes,Poor management decisions causing frustration across the team
10588,40,Male,Married,Technology,Senior Developer,1,Marketing,Bhubaneswar,244438,22,3,11,1,4,4,21,8,21,Travel_Rarely,No,0,4,3,1,1,3,2,No,Excellent culture and very clear career growth opportunities
10589,46,Female,Single,Finance,Senior Accountant,4,Marketing,Bengaluru,16783,12,1,2,4,2,6,3,6,25,Travel_Rarely,No,2,4,4,4,3,2,2,Yes,Management doesnt listen and salary is way below market rate
10590,25,Female,Married,Technology,Junior Developer,4,Finance,Bhubaneswar,43390,11,3,0,2,2,1,8,4,30,Travel_Rarely,No,5,4,4,3,3,1,4,No,Great work life balance and very interesting projects daily
10591,50,Male,Married,Operations,Process Analyst,2,Finance,Bhubaneswar,154489,19,1,4,8,3,3,6,1,30,Travel_Rarely,Yes,3,2,1,2,4,3,4,Yes,"Too much overtime, work life balance is completely terrible"
10592,40,Female,Married,Technology,DevOps Engineer,2,Engineering,Mumbai,87102,14,2,0,7,1,5,29,5,58,Travel_Rarely,No,3,2,4,1,1,2,1,Yes,Very high pressure with little or no recognition for work done
10593,23,Female,Single,Technology,QA Engineer,3,Business Administration,Pune,32426,20,2,7,9,6,4,19,4,10,Travel_Rarely,Yes,4,1,2,1,3,1,3,Yes,Very high pressure with little or no recognition for work done
10594,31,Male,Married,Operations,Ops Executive,4,Business Administration,Bhubaneswar,45750,18,0,6,1,3,5,17,5,3,Travel_Rarely,No,4,3,3,3,1,1,1,No,Management is supportive and salary is competitive and fair
10595,46,Male,Single,Sales,Account Manager,1,Business Administration,Chennai,73188,15,0,14,0,4,1,10,4,13,Travel_Rarely,No,4,3,4,4,2,3,1,No,Job is fine but I am looking for more interesting challenges
10596,41,Male,Married,Technology,Junior Developer,1,Marketing,Bhubaneswar,25872,23,0,10,3,1,6,33,9,27,Travel_Rarely,No,0,4,3,3,1,4,3,Yes,"Average experience overall, some good and some bad aspects"
10597,40,Male,Single,Operations,Supply Chain Analyst,1,Computer Science,Bengaluru,109231,17,0,17,3,5,7,13,3,18,Travel_Rarely,No,4,4,4,2,1,4,2,No,Management is supportive and salary is competitive and fair
10598,44,Female,Married,Marketing,Marketing Manager,3,Business Administration,Pune,144860,17,1,13,9,8,8,27,3,59,Travel_Rarely,No,0,2,3,4,3,1,1,Yes,"No growth at all, stuck in same role for many years now"
10599,45,Male,Married,Finance,Financial Analyst,3,HR Management,Pune,194158,16,2,8,1,7,5,12,7,45,Travel_Rarely,No,1,3,1,4,4,3,2,Yes,Excessive workload with no work life balance whatsoever here
10600,32,Male,Single,Finance,Auditor,5,Engineering,Bhubaneswar,81770,14,1,4,6,7,6,2,2,24,Travel_Frequently,No,2,1,2,3,4,4,2,Yes,"Average experience overall, some good and some bad aspects"
10601,55,Male,Married,Technology,QA Engineer,1,Business Administration,Pune,246360,11,3,3,2,1,0,10,9,46,Travel_Rarely,No,3,4,3,3,4,4,2,No,"Very happy with my role, the team is fantastic and supportive"
10602,49,Male,Married,Sales,Account Manager,1,HR Management,Bengaluru,240440,23,3,11,6,3,8,21,8,14,Travel_Rarely,No,6,2,2,4,2,4,1,No,"Good colleagues, strong learning opportunities and recognition"
10603,26,Male,Married,Sales,Sales Lead,3,Business Administration,Bengaluru,139158,24,3,0,6,7,5,23,6,39,Travel_Rarely,Yes,6,4,3,3,2,3,3,Yes,"Too much overtime, work life balance is completely terrible"
10604,26,Female,Divorced,Marketing,Brand Manager,3,Computer Science,Bengaluru,98514,19,3,12,0,0,3,1,9,44,Non-Travel,No,0,4,1,4,3,3,3,No,Management is supportive and salary is competitive and fair
10605,42,Male,Married,Technology,Senior Developer,5,Computer Science,Chennai,234249,19,3,0,5,7,9,33,3,57,Travel_Rarely,No,2,2,2,3,4,2,2,Yes,"Average experience overall, some good and some bad aspects"
10606,33,Female,Married,Finance,Tax Analyst,5,Business Administration,Mumbai,107663,14,2,2,3,2,8,26,4,4,Travel_Rarely,Yes,5,3,4,4,2,4,2,Yes,Work is okay but salary could definitely be better though
10607,25,Male,Single,Sales,Sales Lead,2,HR Management,Bhubaneswar,180792,21,1,7,7,7,0,15,7,16,Non-Travel,No,4,3,2,2,4,3,3,Yes,"Average experience overall, some good and some bad aspects"
10608,41,Male,Single,Technology,Senior Developer,4,Engineering,Pune,164151,16,3,17,7,5,1,22,1,51,Travel_Rarely,No,3,4,3,1,4,2,4,No,Work is okay but salary could definitely be better though
10609,46,Male,Single,Sales,Account Manager,1,HR Management,Bengaluru,163410,21,0,15,2,6,2,25,1,10,Travel_Rarely,No,5,3,2,3,2,1,4,Yes,"Too much overtime, work life balance is completely terrible"
10610,35,Male,Married,Operations,Operations Manager,1,Engineering,Bhubaneswar,149363,21,2,19,3,1,0,1,1,48,Travel_Frequently,No,0,2,1,4,4,2,2,Yes,Work is okay but salary could definitely be better though
10611,32,Male,Single,Sales,Sales Lead,5,Business Administration,Bhubaneswar,220156,16,0,19,0,0,1,26,8,37,Travel_Frequently,No,4,3,2,1,1,4,3,Yes,Work is okay but salary could definitely be better though
10612,53,Male,Single,Finance,Finance Manager,5,Engineering,Mumbai,127808,20,2,15,9,5,1,21,6,27,Non-Travel,No,2,4,2,1,3,3,4,No,"Good colleagues, strong learning opportunities and recognition"
10613,32,Male,Married,HR,Recruiter,2,Finance,Chennai,125091,22,2,1,1,2,6,24,3,48,Travel_Rarely,No,1,4,2,1,2,4,3,No,"Very happy with my role, the team is fantastic and supportive"
10614,39,Male,Married,Marketing,Marketing Manager,4,Marketing,Pune,114272,24,0,16,6,3,9,16,7,1,Non-Travel,Yes,2,2,4,3,2,4,1,Yes,"No growth at all, stuck in same role for many years now"
10615,48,Female,Married,Marketing,Digital Marketer,2,Marketing,Chennai,64393,11,0,9,6,8,5,32,6,5,Non-Travel,No,0,4,2,3,4,1,2,No,"I love working here, great team and management support"
10616,39,Male,Single,Finance,Auditor,4,Computer Science,Pune,108558,16,3,6,8,2,8,16,5,13,Travel_Rarely,No,1,3,3,2,2,3,4,No,Work is okay but salary could definitely be better though
10617,44,Female,Married,Sales,Sales Lead,1,Finance,Bengaluru,84770,15,0,9,9,1,4,13,3,45,Non-Travel,Yes,1,2,3,3,1,3,2,Yes,Excessive workload with no work life balance whatsoever here
10618,32,Male,Married,Technology,Junior Developer,2,Marketing,Bengaluru,41720,16,1,18,8,1,8,32,4,3,Non-Travel,No,4,4,2,3,4,1,1,No,Great work life balance and very interesting projects daily
10619,42,Female,Married,Sales,BD Executive,5,Business Administration,Bhubaneswar,28368,20,2,19,8,1,9,24,1,17,Travel_Frequently,No,2,2,2,3,1,3,3,Yes,"It is an okay place to work, nothing exceptional about it"
10620,26,Male,Single,Finance,Finance Manager,2,Engineering,Pune,200385,17,2,8,5,5,8,13,9,19,Travel_Frequently,No,0,2,4,1,3,2,2,Yes,Excessive workload with no work life balance whatsoever here
10621,44,Male,Married,Marketing,Brand Manager,2,Engineering,Pune,62969,13,3,16,7,1,1,11,5,37,Travel_Rarely,No,5,3,1,2,3,4,4,No,Excellent culture and very clear career growth opportunities
10622,46,Male,Divorced,Sales,Account Manager,1,HR Management,Chennai,63838,10,2,8,8,6,8,15,2,5,Travel_Frequently,No,5,3,3,1,1,1,1,Yes,"It is an okay place to work, nothing exceptional about it"
10623,31,Female,Single,Marketing,Content Writer,5,HR Management,Bengaluru,23734,17,0,8,6,6,2,10,9,47,Travel_Rarely,No,1,1,4,2,4,1,4,Yes,"No growth at all, stuck in same role for many years now"
10624,43,Female,Divorced,Technology,DevOps Engineer,5,Engineering,Hyderabad,122187,17,2,4,3,6,2,3,7,42,Non-Travel,Yes,4,2,3,3,3,4,3,Yes,Excessive workload with no work life balance whatsoever here
10625,40,Female,Married,Marketing,Content Writer,3,Business Administration,Bhubaneswar,114329,12,2,6,3,1,8,16,8,44,Travel_Rarely,Yes,5,3,3,4,4,1,4,Yes,Management doesnt listen and salary is way below market rate
10626,22,Female,Single,Marketing,Content Writer,3,Engineering,Pune,158269,12,0,10,5,6,6,17,3,24,Travel_Rarely,No,1,4,2,3,4,3,4,No,"Very happy with my role, the team is fantastic and supportive"
10627,28,Male,Married,HR,HR Executive,3,HR Management,Mumbai,83895,14,0,7,3,9,7,25,7,43,Travel_Rarely,No,6,1,3,1,3,3,4,Yes,Excessive workload with no work life balance whatsoever here
10628,25,Male,Single,HR,HR Business Partner,1,Marketing,Mumbai,249633,23,2,13,6,7,6,30,1,33,Travel_Frequently,Yes,2,1,1,1,3,4,1,Yes,Excessive workload with no work life balance whatsoever here
10629,22,Male,Single,Operations,Coordinator,2,Computer Science,Hyderabad,135424,12,1,1,7,7,8,13,6,55,Travel_Rarely,No,5,4,1,1,1,1,4,Yes,Job is fine but I am looking for more interesting challenges
10630,36,Female,Married,HR,HR Executive,5,HR Management,Bengaluru,202903,24,0,9,7,1,7,24,6,21,Non-Travel,No,3,3,1,2,4,2,4,No,Great work life balance and very interesting projects daily
10631,33,Male,Married,Marketing,Brand Manager,5,Business Administration,Bengaluru,116255,23,1,15,7,4,3,26,6,3,Non-Travel,No,6,2,4,1,1,4,1,Yes,Management doesnt listen and salary is way below market rate
10632,43,Female,Divorced,Finance,Financial Analyst,2,Marketing,Bengaluru,73073,14,1,15,1,5,1,9,3,4,Non-Travel,No,0,1,1,4,2,3,1,Yes,"Too much overtime, work life balance is completely terrible"
10633,43,Female,Married,Marketing,Marketing Manager,5,Marketing,Chennai,218997,24,3,18,9,8,4,19,6,51,Travel_Frequently,No,6,4,1,4,2,3,1,Yes,Excessive workload with no work life balance whatsoever here
10634,38,Female,Single,Finance,Financial Analyst,2,Marketing,Mumbai,226560,17,1,10,1,5,1,28,3,32,Travel_Rarely,No,3,4,3,3,2,3,3,No,"Average experience overall, some good and some bad aspects"
10635,50,Female,Married,Finance,Senior Accountant,1,Finance,Bengaluru,240683,10,3,5,1,9,3,7,9,24,Travel_Rarely,No,2,4,4,2,2,2,1,No,"I love working here, great team and management support"
10636,35,Female,Married,HR,HR Executive,1,Finance,Mumbai,230547,11,1,5,1,5,1,22,7,52,Travel_Rarely,No,3,4,2,2,3,3,3,No,"Good colleagues, strong learning opportunities and recognition"
10637,41,Male,Married,Sales,Account Manager,1,Marketing,Hyderabad,196374,11,3,6,3,9,4,30,4,35,Travel_Rarely,No,2,1,4,3,3,4,1,Yes,Very high pressure with little or no recognition for work done
10638,54,Female,Married,Technology,Senior Developer,2,Business Administration,Bhubaneswar,30624,21,0,15,4,9,5,16,3,18,Travel_Rarely,No,2,2,4,1,1,4,1,Yes,Job is fine but I am looking for more interesting challenges
10639,36,Female,Divorced,HR,L&D Specialist,2,Engineering,Chennai,213343,13,2,12,3,5,0,5,6,3,Travel_Rarely,Yes,4,3,2,1,3,4,2,Yes,"No growth at all, stuck in same role for many years now"
10640,33,Male,Married,HR,L&D Specialist,4,Business Administration,Pune,39315,18,2,2,4,8,7,29,9,39,Travel_Frequently,No,6,4,2,3,3,3,2,Yes,Excessive workload with no work life balance whatsoever here
10641,41,Female,Married,Sales,Sales Manager,5,Finance,Hyderabad,32422,11,3,8,3,9,1,23,3,54,Travel_Frequently,No,3,4,2,3,3,2,2,No,"Career growth is excellent here, very satisfied with my job"
10642,51,Female,Single,Technology,Senior Developer,5,HR Management,Mumbai,185209,21,0,2,6,6,4,6,8,26,Travel_Frequently,Yes,1,2,3,3,2,2,2,Yes,Work is okay but salary could definitely be better though
10643,24,Male,Divorced,Marketing,Marketing Manager,4,Finance,Hyderabad,87663,23,3,5,9,0,7,33,6,53,Travel_Rarely,Yes,2,2,3,3,1,3,1,Yes,Management doesnt listen and salary is way below market rate
10644,49,Male,Single,Operations,Process Analyst,4,Engineering,Pune,116216,20,3,16,0,0,4,16,4,24,Travel_Frequently,No,6,3,3,2,4,1,1,Yes,I feel undervalued and underpaid compared to industry standards
10645,47,Male,Single,Operations,Process Analyst,1,Computer Science,Chennai,194304,22,0,2,0,3,2,34,5,59,Travel_Rarely,Yes,3,1,1,2,4,1,3,Yes,Very high pressure with little or no recognition for work done
10646,51,Female,Single,Marketing,SEO Analyst,4,Finance,Bhubaneswar,224214,24,1,1,1,1,5,26,3,1,Travel_Frequently,No,1,2,2,1,4,4,1,Yes,"It is an okay place to work, nothing exceptional about it"
10647,34,Male,Married,HR,HR Business Partner,2,Business Administration,Pune,47743,21,1,11,0,2,0,13,2,51,Travel_Frequently,Yes,0,1,3,2,2,2,3,Yes,Management doesnt listen and salary is way below market rate
10648,34,Male,Married,Technology,DevOps Engineer,3,Business Administration,Chennai,245618,18,0,5,9,6,0,17,9,50,Travel_Frequently,Yes,1,1,3,2,3,3,4,Yes,Very high pressure with little or no recognition for work done
10649,23,Male,Married,HR,L&D Specialist,2,Marketing,Mumbai,161708,16,3,9,9,6,7,32,3,34,Travel_Frequently,No,3,4,4,2,3,2,4,No,"I love working here, great team and management support"
10650,23,Female,Divorced,Finance,Finance Manager,4,Marketing,Pune,236956,19,2,10,2,2,6,32,6,59,Travel_Rarely,No,3,1,3,3,4,2,1,Yes,Excessive workload with no work life balance whatsoever here
10651,57,Male,Divorced,HR,HR Executive,5,Marketing,Hyderabad,25108,17,3,15,5,1,9,28,5,12,Non-Travel,Yes,1,4,2,2,4,1,4,Yes,Excessive workload with no work life balance whatsoever here
10652,47,Female,Single,HR,HR Business Partner,2,Computer Science,Bengaluru,219706,10,1,15,9,0,9,29,8,17,Travel_Rarely,Yes,1,4,2,1,1,2,1,Yes,Excessive workload with no work life balance whatsoever here
10653,32,Female,Single,Marketing,Digital Marketer,5,Engineering,Hyderabad,51180,22,0,17,5,8,2,25,5,21,Travel_Rarely,No,5,3,1,2,2,2,3,Yes,"No growth at all, stuck in same role for many years now"
10654,29,Male,Married,Marketing,Brand Manager,2,HR Management,Mumbai,33883,14,0,8,0,9,7,22,8,21,Non-Travel,No,2,1,1,3,3,3,2,Yes,"Too much overtime, work life balance is completely terrible"
10655,43,Female,Divorced,Marketing,SEO Analyst,5,Business Administration,Bhubaneswar,59400,18,0,18,5,2,7,27,5,3,Travel_Rarely,No,3,2,4,2,4,3,4,No,"Average experience overall, some good and some bad aspects"
10656,41,Female,Married,Operations,Supply Chain Analyst,2,Business Administration,Pune,192071,21,1,1,4,8,0,20,6,44,Travel_Rarely,Yes,2,2,1,4,4,2,1,Yes,"No growth at all, stuck in same role for many years now"
10657,29,Male,Married,Finance,Senior Accountant,5,Engineering,Bhubaneswar,62951,13,3,0,6,3,9,24,5,28,Travel_Rarely,Yes,2,2,2,1,1,2,2,Yes,Poor management decisions causing frustration across the team
10658,50,Female,Single,Marketing,Marketing Manager,3,Computer Science,Mumbai,153232,11,0,15,5,9,6,8,2,25,Travel_Frequently,Yes,6,3,1,2,3,3,3,Yes,Poor management decisions causing frustration across the team
10659,47,Male,Married,Technology,Junior Developer,1,Marketing,Pune,70262,15,2,17,6,5,1,14,6,44,Travel_Rarely,Yes,0,4,1,1,3,1,1,Yes,"It is an okay place to work, nothing exceptional about it"
